juristic_id,company_name,juristic_type,status,business_type_code,business_type_name,province,registered_capital_baht,total_revenue_baht,net_profit_baht,total_assets_baht,shareholders_equity_baht,profile_url
0305558001914,89เพิ่มพูนทรัพย์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,01462,การเลี้ยงไก่เนื้อ,นครราชสีมา,35000000,250194075.39,245942.32,77106105.09,43380993.88,https://datawarehouse.dbd.go.th/company/profile/0305558001914
0305561004481,89 บุญเจริญ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,01462,การเลี้ยงไก่เนื้อ,นครราชสีมา,40000000,258093682.02,1195957.53,147524802.36,1815029.95,https://datawarehouse.dbd.go.th/company/profile/0305561004481
0305564002862,3 เอ็น ฟาร์ม จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,01462,การเลี้ยงไก่เนื้อ,นครราชสีมา,100000000,346733797.89,-8369821.2,332932442.76,90836722.17,https://datawarehouse.dbd.go.th/company/profile/0305564002862
0305565005717,4 เอ็น ฟาร์ม จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,01462,การเลี้ยงไก่เนื้อ,นครราชสีมา,100000000,262834191.81,-6969710.07,273916992.26,92964865.27,https://datawarehouse.dbd.go.th/company/profile/0305565005717
0805537001023,กมลพิศาลกระจกนิรภัย จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,23101,การผลิตแก้ว/กระจกแผ่น,นครศรีธรรมราช,220000000,384550176.51,4148153.5,833072303.67,159336396.47,https://datawarehouse.dbd.go.th/company/profile/0805537001023
0605549000291,กนกวรรณฟาร์ม จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,01469,การเลี้ยงสัตว์ปีกอื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,นครสวรรค์,140000000,1263468143.49,3297515.95,507471730.44,68375676.48,https://datawarehouse.dbd.go.th/company/profile/0605549000291
0105534080417,33 เอ็นจิเนียริ่ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46639,การขายส่งวัสดุก่อสร้างอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,นนทบุรี,50000000,164134416.31,8088882.52,131564257.8,127939506.69,https://datawarehouse.dbd.go.th/company/profile/0105534080417
0105550061821,กมลา บีช รีสอร์ท แอนด์ โฮเต็ล แมนเนจเม้นท์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68101,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเอง เพื่อการพักอาศัย,นนทบุรี,53750000,386393605.81,53116122.34,2236714722.9,60632231.16,https://datawarehouse.dbd.go.th/company/profile/0105550061821
0125535005745,ก. กิจเจริญอลูมิเนียมเส้น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46622,การขายส่งเหล็กเหล็กกล้าและโลหะที่นอกกลุ่มเหล็กขั้นมูลฐาน,นนทบุรี,5000000,171096007.89,2050613.47,84636212.6,35315492.13,https://datawarehouse.dbd.go.th/company/profile/0125535005745
0125536000194,ก.แสนไทย ฟู๊ด จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,10132,การผลิตไส้กรอกลูกชิ้นและผลิตภัณฑ์อื่นที่คล้ายกันที่ทำจาก เนื้อสัตว์และเนื้อสัตว์ปีก,นนทบุรี,40000000,131192142.87,5835515.99,56332784.38,-31040793.27,https://datawarehouse.dbd.go.th/company/profile/0125536000194
0125549002387,3 เอส อินทิเกรท เอ็นจิเนียริ่ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41002,การก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย,นนทบุรี,5000000,107280683.76,11037924.87,53338850.95,46125357.7,https://datawarehouse.dbd.go.th/company/profile/0125549002387
0125549003855,ก.ธนวัฒน์สตีลเซนเตอร์  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47524,ร้านขายปลีกวัสดุก่อสร้างอื่นๆ,นนทบุรี,20000000,527515333.3,4429221.19,125760145.73,57631522.21,https://datawarehouse.dbd.go.th/company/profile/0125549003855
0125550046902,กฟผ. อินเตอร์เนชั่นแนล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,35102,การจ่ายไฟฟ้า,นนทบุรี,12197400000,4107111141.86,2786535273.25,28046824290.39,25820245392.08,https://datawarehouse.dbd.go.th/company/profile/0125550046902
0125555000129,55555  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47219,ร้านขายปลีกอาหารอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,นนทบุรี,18000000,178021276.79,500812.97,161310074.39,2935748.29,https://datawarehouse.dbd.go.th/company/profile/0125555000129
0125555012836,กนิษฐาพลาสติก จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,22220,การผลิตบรรจุภัณฑ์พลาสติก,นนทบุรี,150000000,1134491745.34,9777785.2,853336703.09,227533285.91,https://datawarehouse.dbd.go.th/company/profile/0125555012836
0125556021367,54 นิวัฒน์ ออโต้คาร์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,45103,การขายยานยนต์เก่าชนิดรถยนต์นั่งส่วนบุคคลรถกระบะรถตู้และรถขนาดเล็กที่คล้ายกัน,นนทบุรี,5000000,365136690.67,-866332.14,166170328.11,27535659.96,https://datawarehouse.dbd.go.th/company/profile/0125556021367
0125557013333,กมลา บีช ฮิลล์ไซด์ วิลล่าส์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68101,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเอง เพื่อการพักอาศัย,นนทบุรี,5000000,105660889.46,16590957.75,888639646.89,-163149679.44,https://datawarehouse.dbd.go.th/company/profile/0125557013333
0125559028524,กนกพิมพ์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47732,ร้านขายปลีกเครื่องประดับ,นนทบุรี,15000000,133971526.64,1132929.08,43480961.16,16202124.04,https://datawarehouse.dbd.go.th/company/profile/0125559028524
0125562019581,300 ร่ำรวย(ไทยแลนด์) จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47731,ร้านขายปลีกนาฬิกาแว่นตาและอุปกรณ์ถ่ายภาพ,นนทบุรี,11000000,159046044.68,1016713.6,93190165.01,15415630.98,https://datawarehouse.dbd.go.th/company/profile/0125562019581
0125565004216,320 เอสพี จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,45403,การขายปลีกชิ้นส่วนและอุปกรณ์เสริมใหม่ของจักรยานยนต์,นนทบุรี,10000000,201363823.12,1183191.18,132315144.16,-12080339.93,https://datawarehouse.dbd.go.th/company/profile/0125565004216
0655553000127,3ที อินซูเลชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46639,การขายส่งวัสดุก่อสร้างอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,นนทบุรี,15000000,146859234.02,4222266.61,80411686.5,35974185.72,https://datawarehouse.dbd.go.th/company/profile/0655553000127
0315546000128,555 ซีเมนต์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,23951,การผลิตผลิตภัณฑ์คอนกรีตเพื่อใช้ในงานก่อสร้าง,บุรีรัมย์,55000000,187214581.53,3840685.38,380293213.9,263449095.46,https://datawarehouse.dbd.go.th/company/profile/0315546000128
0315555000534,555 แอสฟัลท์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41002,การก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย,บุรีรัมย์,400000000,107743153.04,7754984.51,461195030.97,423254515.87,https://datawarehouse.dbd.go.th/company/profile/0315555000534
0105555156901,กบินทร์บุรีกล๊าส อินดัสทรี จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,23109,การผลิตผลิตภัณฑ์แก้วอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,ปทุมธานี,4068300000,2244272845,1037812,5732224378,3427630057,https://datawarehouse.dbd.go.th/company/profile/0105555156901
0115560029032,16สิงหาคอนสตรัคชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41001,การก่อสร้างอาคารที่พักอาศัย,ปทุมธานี,5000000,126954154.04,3291230.78,40379345.76,34981769.6,https://datawarehouse.dbd.go.th/company/profile/0115560029032
0135536000101,39 แมททีเรียล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46631,การขายส่งอิฐหินปูนทรายและผลิตภัณฑ์คอนกรีต,ปทุมธานี,5000000,1134354096.81,7561189.21,436728714.24,144211384.66,https://datawarehouse.dbd.go.th/company/profile/0135536000101
0135542002811,ก.ภัทรค้าไม้ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,16220,การผลิตโครงสร้างที่ใช้ในการก่อสร้างและเครื่องประกอบอาคาร,ปทุมธานี,250000000,551041625.2,2216510.3,611364450.9,202503919.1,https://datawarehouse.dbd.go.th/company/profile/0135542002811
0135547008001,กมล แอนด์ คิน เอ็นจิเนียริ่ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41002,การก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย,ปทุมธานี,5000000,240512916.85,15179608.09,240161555.95,142084613.26,https://datawarehouse.dbd.go.th/company/profile/0135547008001
0135554012492,338 อินเตอร์เทรด จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47213,ร้านขายปลีกผักและผลไม้,ปทุมธานี,5000000,175086098.3,69958.66,324497715.45,9224367.52,https://datawarehouse.dbd.go.th/company/profile/0135554012492
0135561010327,9 มงกุฎ อินเตอร์เนชั่นแนล เทรดดิ้ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46313,การขายส่งผักและผลไม้,ปทุมธานี,10000000,334924460.08,376862.26,104824696.56,13930301.66,https://datawarehouse.dbd.go.th/company/profile/0135561010327
0135561014004,23 ทรีฟรุ๊ตโตะ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46313,การขายส่งผักและผลไม้,ปทุมธานี,20000000,229931362.7,593988.87,54430189.16,5568181.68,https://datawarehouse.dbd.go.th/company/profile/0135561014004
0135562003499,289 ฟรุ๊ต เทรดดิ้ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46313,การขายส่งผักและผลไม้,ปทุมธานี,18000000,1289000484.24,676792.18,113412061.76,20900134.75,https://datawarehouse.dbd.go.th/company/profile/0135562003499
0135563006912,กรชนก ไลฟ์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,49339,การขนส่งสินค้าอื่นๆทางถนนซึ่งมิได้จัดประเภทไว้ในที่อื่น,ปทุมธานี,5000000,124369265.86,4488475.68,17955742.13,12008479.13,https://datawarehouse.dbd.go.th/company/profile/0135563006912
0105535113769,304 อินดัสเตรียล ปาร์ค จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68102,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเองที่ไม่ใช่ เพื่อเป็นที่พักอาศัย,ปราจีนบุรี,830000000,293768106.88,35511680.68,1407720557.79,920902598.29,https://datawarehouse.dbd.go.th/company/profile/0105535113769
0255538000379,กบินทร์บุรีธุรกิจ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47524,ร้านขายปลีกวัสดุก่อสร้างอื่นๆ,ปราจีนบุรี,20000000,298343300.57,4377433.58,100865196.36,57368955.03,https://datawarehouse.dbd.go.th/company/profile/0255538000379
0255542000248,กรชัยสหพัฒน  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47739,ร้านขายปลีกสินค้าใหม่อื่นๆซึ่งมิได้จัดประเภทไว้ในทื่อื่น,ปราจีนบุรี,6000000,861375316.36,16525837.94,235971500.3,121849266.55,https://datawarehouse.dbd.go.th/company/profile/0255542000248
0255548000495,304 อินดัสเตรียล ปาร์ค 7 จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68102,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเองที่ไม่ใช่ เพื่อเป็นที่พักอาศัย,ปราจีนบุรี,1500000000,1195272429.95,303694501.15,3472849778.95,2928507486.11,https://datawarehouse.dbd.go.th/company/profile/0255548000495
0255551000743,กม.199 ซัพพลาย จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46593,การขายส่งเครื่องจักรและอุปกรณ์เพื่อใช้ในงานอุตสาหกรรม,ปราจีนบุรี,5000000,302872676.45,18544842.77,173457995.71,84085052.44,https://datawarehouse.dbd.go.th/company/profile/0255551000743
0255562001304,304 พลาซ่า จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68104,การเช่าและการดำเนินการเกี่ยวกับอสังหาริมทรัพย์ที่เป็นของ ตนเองหรือเช่าจากผู้อื่นที่ไม่ใช่เพื่อเป็นที่พักอาศัย,ปราจีนบุรี,125080000,156610131.13,9426348.01,519564973.19,187949503.57,https://datawarehouse.dbd.go.th/company/profile/0255562001304
0145547001499,145 ศรีอยุธยาคอนกรีต จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,23951,การผลิตผลิตภัณฑ์คอนกรีตเพื่อใช้ในงานก่อสร้าง,พระนครศรีอยุธยา,30000000,962282817.97,17346151.99,372500254.65,211138206.33,https://datawarehouse.dbd.go.th/company/profile/0145547001499
0145548000054,4 น.โชคพัฒนา จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46695,การขายส่งของเสียและเศษวัสดุเพื่อนำกลับมาใช้ใหม่,พระนครศรีอยุธยา,10000000,528504395.77,6578476.89,166694481.89,48881002.11,https://datawarehouse.dbd.go.th/company/profile/0145548000054
0145549000791,กรรณสูตรการเกษตร จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47734,ร้านขายปลีกสัตว์เลี้ยงและอุปกรณ์ที่เกี่ยวข้อง,พระนครศรีอยุธยา,57300000,334216307.52,3249442.03,100184190.78,60961393.23,https://datawarehouse.dbd.go.th/company/profile/0145549000791
0835544001262,กมลา ดีเวลลอปเม้นต์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,55101,โรงแรม รีสอร์ทและห้องชุด,ภูเก็ต,5000000,101492660.87,31078406.27,96400474.4,85556261.86,https://datawarehouse.dbd.go.th/company/profile/0835544001262
0835560009671,3คิงส์ คอนสตรัคชั่น (ประเทศไทย) จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47524,ร้านขายปลีกวัสดุก่อสร้างอื่นๆ,ภูเก็ต,20000000,199159252.26,22447410.38,90013213.33,61680310.77,https://datawarehouse.dbd.go.th/company/profile/0835560009671
0955557000021,ก.เสรียะลา จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47300,การขายปลีกเชื้อเพลิงยานยนต์ในร้านค้าเฉพาะ สถานี ปั๊ม,ยะลา,5000000,143143045.67,-440019.47,27067562.46,23846571.95,https://datawarehouse.dbd.go.th/company/profile/0955557000021
0105533125221,กงพัฒนา เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,43909,กิจกรรมการก่อสร้างเฉพาะด้านอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,ระยอง,10000000,164876788.3,75092.02,97920226.86,53409996.88,https://datawarehouse.dbd.go.th/company/profile/0105533125221
0105556022789,8 อินฟินิตี้ พาวเวอร์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46695,การขายส่งของเสียและเศษวัสดุเพื่อนำกลับมาใช้ใหม่,ระยอง,5000000,138806765.67,-929599.14,19036250.22,2894260.93,https://datawarehouse.dbd.go.th/company/profile/0105556022789
0105558095015,4484 โฮลดิ้ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46521,การขายส่งอุปกรณ์และชิ้นส่วนอิเล็กทรอนิกส์,ระยอง,10000000,285875559.09,20346707.8,131044948.26,33634382.89,https://datawarehouse.dbd.go.th/company/profile/0105558095015
0215551003807,365 อัญมณี จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68102,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเองที่ไม่ใช่ เพื่อเป็นที่พักอาศัย,ระยอง,60000000,145909254.63,12354444.63,223636330.04,57995934.77,https://datawarehouse.dbd.go.th/company/profile/0215551003807
0215552001948,3P รีไซเคิล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46695,การขายส่งของเสียและเศษวัสดุเพื่อนำกลับมาใช้ใหม่,ระยอง,23000000,108196361.58,164410.18,76086036.96,40369288.92,https://datawarehouse.dbd.go.th/company/profile/0215552001948
0215565008024,9 อินฟินิตี้ พาวเวอร์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47300,การขายปลีกเชื้อเพลิงยานยนต์ในร้านค้าเฉพาะ สถานี ปั๊ม,ระยอง,5000000,142049204.6,-462592.67,34334106.77,4208816.52,https://datawarehouse.dbd.go.th/company/profile/0215565008024
0215566014061,24เอ็ม เทคโนโลยีส์ (ประเทศไทย) จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46599,การขายส่งเครื่องจักรและอุปกรณ์อื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,ระยอง,2030000000,214992398,-1492016,2173275410,2036535307,https://datawarehouse.dbd.go.th/company/profile/0215566014061
0705563001770,545 ซินเนอร์จี กรุ๊ป จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,64921,การให้สินเชื่อเพื่อการค้าและการลงทุน,ราชบุรี,20000000,102060726.04,2975188.92,76412398.18,15756051.81,https://datawarehouse.dbd.go.th/company/profile/0705563001770
0455567000134,567 คอร์ปอเรชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,92001,กิจกรรมการขายสลากกินแบ่ง,ร้อยเอ็ด,5000000,251625179.44,8009199.79,14660403.26,13009199.79,https://datawarehouse.dbd.go.th/company/profile/0455567000134
0505539004626,168 จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46313,การขายส่งผักและผลไม้,ลำพูน,55000000,127583602.92,1666871.7,173731344.35,6197353.28,https://datawarehouse.dbd.go.th/company/profile/0505539004626
0107551000100,2 เอส เมทัล จำกัด (มหาชน),บริษัทมหาชนจำกัด,ยังดำเนินกิจการอยู่,24109,การผลิตเหล็กและเหล็กกล้าขั้นมูลฐานอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,สงขลา,549997741,7386273000,13128000,2022670000,1830630000,https://datawarehouse.dbd.go.th/company/profile/0107551000100
0905550001812,ก.ชัยแสง ดี.ซี.  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46900,การขายส่งสินค้าทั่วไป,สงขลา,20000000,3755290715,28331522,1077551478,143708695,https://datawarehouse.dbd.go.th/company/profile/0905550001812
0905555001951,168 เทรลเลอร์ทรานสปอร์ต จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,49323,การขนส่งและขนถ่ายสินค้า รวมถึงคนโดยสาร,สงขลา,53000000,231706965.72,2865113.95,136009649.12,82965422.43,https://datawarehouse.dbd.go.th/company/profile/0905555001951
0105547102741,3 พี โพลีเมอร์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,20131,การผลิตเม็ดพลาสติกและพลาสติกขั้นต้น,สมุทรปราการ,25000000,128676973.39,4899903.04,157262580.54,136404987.63,https://datawarehouse.dbd.go.th/company/profile/0105547102741
0105549099020,ก เจริญ อินดัสเตรียล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,45302,การขายปลีกชิ้นส่วนและอุปกรณ์เสริมใหม่ของยานยนต์,สมุทรปราการ,15000000,175173294.44,4155451.6,147696442.83,22621171.62,https://datawarehouse.dbd.go.th/company/profile/0105549099020
0105552052586,3 นก พลาสแพค จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,22220,การผลิตบรรจุภัณฑ์พลาสติก,สมุทรปราการ,15000000,781465595.7,9787291.62,232370778.36,51145627.25,https://datawarehouse.dbd.go.th/company/profile/0105552052586
0105554138810,14 ออโตโมทีฟ  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,45101,การขายยานยนต์ใหม่ชนิดรถยนต์นั่งส่วนบุคคลรถกระบะรถตู้ และรถขนาดเล็กที่คล้ายกัน,สมุทรปราการ,60000000,785557518.65,4381968.94,499721804.34,86983947.52,https://datawarehouse.dbd.go.th/company/profile/0105554138810
0105556099170,916 เคซี จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,81210,การบริการทำความสะอาดทั่วไปของตัวอาคาร,สมุทรปราการ,30000000,107734839.5,4009537.97,55428820.55,5385726.89,https://datawarehouse.dbd.go.th/company/profile/0105556099170
0115542003086,218 คอนสตรัคชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41002,การก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย,สมุทรปราการ,30000000,184507513.91,3199519.6,98564446.86,61747767.36,https://datawarehouse.dbd.go.th/company/profile/0115542003086
0115543006518,กนกวรรณไทยเทรดดิ้ง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46319,การขายส่งผลิตภัณฑ์อาหารอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,สมุทรปราการ,5000000,215892161.08,2359312,34125409.16,4898019.77,https://datawarehouse.dbd.go.th/company/profile/0115543006518
0115551012343,ก.ธนวัฒน์ เมทอล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46622,การขายส่งเหล็กเหล็กกล้าและโลหะที่นอกกลุ่มเหล็กขั้นมูลฐาน,สมุทรปราการ,15000000,399511263.46,197781.54,90252158.34,32584279.82,https://datawarehouse.dbd.go.th/company/profile/0115551012343
0125564034146,545 ร่ำรวย จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46109,การขายส่งสินค้าทั่วไปโดยได้รับค่าตอบแทนหรือตามสัญญาจ้าง,สมุทรปราการ,5000000,100381465.29,5047495.56,11813227.58,10279526.12,https://datawarehouse.dbd.go.th/company/profile/0125564034146
0755543000026,กมลลักษณ์ อลูมินั่ม จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46622,การขายส่งเหล็กเหล็กกล้าและโลหะที่นอกกลุ่มเหล็กขั้นมูลฐาน,สมุทรสงคราม,5000000,102645681.88,2542399.23,75543264.94,24644172.16,https://datawarehouse.dbd.go.th/company/profile/0755543000026
0115547006679,กงไกร สตีล จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46622,การขายส่งเหล็กเหล็กกล้าและโลหะที่นอกกลุ่มเหล็กขั้นมูลฐาน,สมุทรสาคร,93000000,967271981,346539,467065894,142016948,https://datawarehouse.dbd.go.th/company/profile/0115547006679
0745546000884,ก.รัตนกฤต จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,22220,การผลิตบรรจุภัณฑ์พลาสติก,สมุทรสาคร,30000000,497058735.88,9797902.88,282880314.16,70746115.67,https://datawarehouse.dbd.go.th/company/profile/0745546000884
0745556004670,368 ค้าเหล็ก จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46695,การขายส่งของเสียและเศษวัสดุเพื่อนำกลับมาใช้ใหม่,สมุทรสาคร,5000000,328997676.9,2108115.39,18111212.92,14073416.51,https://datawarehouse.dbd.go.th/company/profile/0745556004670
0745557004550,168 สยามอินเตอร์กรุ๊ป จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46622,การขายส่งเหล็กเหล็กกล้าและโลหะที่นอกกลุ่มเหล็กขั้นมูลฐาน,สมุทรสาคร,300000000,213698794.31,-13026071.14,618961460.16,124387170.57,https://datawarehouse.dbd.go.th/company/profile/0745557004550
0195551000701,168 ขนส่งออยล์ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46612,การขายส่งเชื้อเพลิงเหลว,สระบุรี,5000000,148115513.41,103937.47,42486518.73,10614970.79,https://datawarehouse.dbd.go.th/company/profile/0195551000701
0725552000084,55 เกษตร จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46692,การขายส่งปุ๋ยและเคมีภัณฑ์ทางการเกษตร,สุพรรณบุรี,10000000,324166201.89,1045579.3,119208829.59,9539762.78,https://datawarehouse.dbd.go.th/company/profile/0725552000084
0845553002268,39 ศิลาทอง จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,07299,การทำเหมืองสินแร่โลหะนอกกลุ่มสินแร่เหล็กอื่น ๆ ซึ่งมิได้จัด ประเภทไว้ในที่อื่น,สุราษฎร์ธานี,35000000,195386861.93,7622766.5,259912538.28,79724385.43,https://datawarehouse.dbd.go.th/company/profile/0845553002268
0845561005131,ก.กิจบายพาส จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,47300,การขายปลีกเชื้อเพลิงยานยนต์ในร้านค้าเฉพาะ สถานี ปั๊ม,สุราษฎร์ธานี,5000000,192176721.3,1133549.44,22038032.21,10247901.08,https://datawarehouse.dbd.go.th/company/profile/0845561005131
0415537000730,21 ศตวรรษเวชกิจ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,86101,กิจกรรมโรงพยาบาล,อุดรธานี,50000000,203251276.79,9536277.53,267774744.72,109590253.38,https://datawarehouse.dbd.go.th/company/profile/0415537000730
0575560004362,666 (ประเทศไทย) จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46313,การขายส่งผักและผลไม้,เชียงราย,20000000,102083893.63,3027364.53,357895165.14,-7814917.1,https://datawarehouse.dbd.go.th/company/profile/0575560004362
0505556011511,118 ทริปเปิ้ล พี  จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,46209,การขายส่งวัตถุดิบอื่นๆทางการเกษตรซึ่งมิได้จัดประเภทไว้ในที่อื่น,เชียงใหม่,40000000,804333192.41,2996961.78,156742734.72,54270452.73,https://datawarehouse.dbd.go.th/company/profile/0505556011511
0505564003107,999 ดีเวลลอปเม้นท์ เชียงใหม่ จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,68101,การซื้อและการขายอสังหาริมทรัพย์ที่เป็นของตนเอง เพื่อการพักอาศัย,เชียงใหม่,90000000,236280391.35,11293073.99,386213161.3,106782306.26,https://datawarehouse.dbd.go.th/company/profile/0505564003107
0425558000259,3 ดี เฮ้าส์ คอนสตรัคชั่น จำกัด,บริษัทจำกัด,ยังดำเนินกิจการอยู่,41002,การก่อสร้างอาคารที่ไม่ใช่ที่พักอาศัย,เลย,5000000,142919297.66,4915547.43,66041130.82,19871030.46,https://datawarehouse.dbd.go.th/company/profile/0425558000259
